restaurant,lat,long,price,
mokodo-authentic-italian-pizza,8.985679169717528,38.787639141082764,235.01960784313727
motherland-wollosefer,8.98869405074425,38.771352767944336,129.33333333333334
motherland-salmon,8.989891518495362,38.787617683410645,153.0344827586207
moyos-cafe,9.005537713165571,38.78119111061096,221.55555555555554
natani-cafe,8.989086142390724,38.78770351409912,186.2704918032787
occasion-cafe,9,38.79,148.80357142857142
om-indian-bistro,8.986580139394036,38.78102785593171,134.26027397260273
opium,9.001125616362181,38.779241144657135,232.83333333333334
pizza-corner-atlas,9.009736585195611,38.78040924668312,174.64912280701753
pizza-corner-mexico,9.014869032448416,38.74476686804337,169.51923076923077
pizza-hut-bole-morningstar,8.996821917783263,38.786389231681824,247.41379310344828
pizza-hut-century-mall,9.019609702725457,38.81411254405975,234.8684210526316
pizza-hut-cmc,9.022045011499747,38.835576026688614,238.3783783783784
pizza-hut-kazanchis,9.016234806410434,38.76854047179222,239.14285714285714
pizza-hut-sarbet,8.990468216155682,38.725042075614056,256.42857142857144
prime,9.002340524321937,38.77973001996804,168.65
queen,9,38.77,194.41176470588235
radisson-blu,9.02,38.77,321.53846153846155
rainbow,8.992050129696011,38.79394233225804,318.6170212765957
romina,9.029326141693474,38.785058284330006,179.66666666666666
sakura,8.986521643391503,38.77577304840088,268.95652173913044
salegegn,8.99072868386361,38.720701932907104,128.66666666666666
sangam,8.996382148682503,38.77117574214935,192.74074074074073
savor,9.000329440816333,38.781404346227646,248.13333333333333
shifta,8.997672313142942,38.78492742776871,129.54545454545453
sichuan,9.016515965993747,38.766863693106615,337.3076923076923
sishu,8.987316428080547,38.74475598335266,136.13333333333333
skylight,8.987647577054178,38.79053320543057,301.42105263157896
sosha,8.991766048393771,38.78828606840045,200.15625
tefftastic-sarbet,8.992434799698716,38.739638328552246,245
temsalet-kitchen,8.994024341379031,38.73987436294556,124.52173913043478
the-bake-shop,9.005991249329153,38.78245134382291,382.7586206896552
the-daily-cafe,8.998798222927578,38.79039108753204,149.63333333333333
the-kitchen-hyatt,9.010500152375798,38.76358343124207,327.1794871794872
tian-tian-chinese-kitchen,8.999520751266198,38.78518446669159,337.1276595744681
tokyo,9.000405143290266,38.78536104114707,304.14285714285717
tortilla,9.01,38.77,175
totot,9.007054740644065,38.80632729565286,300.6
trattoria,9.01405185381428,38.76949555525806,182.52542372881356
truluv,8.998493007857803,38.74008173460652,143.57142857142858
tryst,9.004984238439278,38.78081605231429,148.3846153846154
umami,8.990584956211464,38.78270366668792,211.06896551724137
variety-restaurant,8.996413939237812,38.787633776664734,181.51111111111112
village-restaurant,9.012303568734508,38.762635588645935,141.85
villaverde,8.986118951816884,38.76292526721954,330.28767123287673
woinshet,9.013543343726031,38.784093260765076,100.61904761904762
yimana,8.9937634,38.7905966,193.5
zhua-fun-chinese-restaurant,8.99986319789941,38.78916800022125,405.25
zola-international,9.003879343963243,38.79725217819214,180.28571428571428
